source_row,strategy,asset,symbol,side,opened_at,closed_at,timeframe_minutes,entry_price,exit_price,max_favorable_price,max_adverse_price,mfe_gross_eur,mae_gross_eur,mfe_net_eur,mae_net_eur,mfe_at_utc,mae_at_utc,full_candles_used,excursion_quality,algorithm_version,generated_utc
16680,combo_adaptive,ADA,ADAUSDTM,LONG,2026-08-07T00:00:00+00:00,2026-08-09T10:00:00+00:00,60,0.20221,0.1959910536931,0.20379,0.1959910536931,2.5406233178874174,-10.000000000000012,2.010191663633415,-10.520242472010155,2026-08-07T06:00:00+00:00,2026-08-09T10:00:00+00:00,58,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T11:12:32.250948+00:00
16681,combo_adaptive,ADA,ADAUSDTM,LONG,2026-08-07T00:00:00+00:00,2026-08-09T10:00:00+00:00,60,0.20221,0.1959910536931,0.20379,0.1959910536931,2.5406233178874174,-10.000000000000012,2.010191663633415,-10.520242472010155,2026-08-07T06:00:00+00:00,2026-08-09T10:00:00+00:00,58,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T11:12:32.258529+00:00
16724,combo_adaptive,TUT,TUTUSDTM,LONG,2026-08-09T09:00:00+00:00,2026-08-09T10:00:00+00:00,60,0.14938,0.14938,0.18862,0.14938,21.89048065336725,0.0,21.739634935511223,-0.13333333333333336,2026-08-09T09:00:00+00:00,2026-08-09T09:00:00+00:00,1,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T11:12:33.344247+00:00
16725,combo_adaptive,ZEC,ZECUSDTM,SHORT,2026-08-09T09:00:00+00:00,2026-08-09T10:00:00+00:00,60,524.84,521.1837857762,512.33,524.84,16.492808518014368,-0.0,15.395085925006747,-1.1109629582693663,2026-08-09T09:00:00+00:00,2026-08-09T09:00:00+00:00,1,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T11:12:33.704753+00:00
16726,combo_adaptive,TUT,TUTUSDTM,LONG,2026-08-09T09:00:00+00:00,2026-08-09T09:30:00+00:00,60,0.14938,0.16875400000000002,0.16875400000000002,0.14938,10.808006426563129,0.0,10.674673093229796,-0.12521348446461766,2026-08-09T09:30:00+00:00,2026-08-09T09:00:00+00:00,0,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T11:12:33.351775+00:00
16727,combo_adaptive,ZEC,ZECUSDTM,SHORT,2026-08-09T09:00:00+00:00,2026-08-09T09:45:00+00:00,60,524.84,518.804,518.804,524.84,7.957681232193106,-0.0,6.850587947129039,-1.1134962491673877,2026-08-09T09:45:00+00:00,2026-08-09T09:00:00+00:00,0,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T11:12:33.705176+00:00
16728,combo_adaptive,TUT,TUTUSDTM,LONG,2026-08-09T09:00:00+00:00,2026-08-09T10:00:00+00:00,60,0.14938,0.14938,0.18862,0.14938,21.89048065336725,0.0,21.739634935511223,-0.13333333333333336,2026-08-09T09:00:00+00:00,2026-08-09T09:00:00+00:00,1,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T11:12:33.352284+00:00
16729,combo_adaptive,TUT,TUTUSDTM,LONG,2026-08-09T09:00:00+00:00,2026-08-09T10:00:00+00:00,60,0.14938,0.14938,0.18862,0.14938,21.89048065336725,0.0,21.739634935511223,-0.13333333333333336,2026-08-09T09:00:00+00:00,2026-08-09T09:00:00+00:00,1,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T11:12:33.358060+00:00
16730,combo_adaptive,ZEC,ZECUSDTM,SHORT,2026-08-09T09:00:00+00:00,2026-08-09T10:00:00+00:00,60,524.84,521.1837857762,512.33,524.84,16.492808518014368,-0.0,15.395085925006747,-1.1109629582693663,2026-08-09T09:00:00+00:00,2026-08-09T09:00:00+00:00,1,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T11:12:33.705479+00:00
16731,combo_adaptive,TUT,TUTUSDTM,LONG,2026-08-09T09:00:00+00:00,2026-08-09T10:00:00+00:00,60,0.14938,0.14938,0.18862,0.14938,21.89048065336725,0.0,21.739634935511223,-0.13333333333333336,2026-08-09T09:00:00+00:00,2026-08-09T09:00:00+00:00,1,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T11:12:33.358517+00:00
16732,combo_adaptive,TUT,TUTUSDTM,LONG,2026-08-09T09:00:00+00:00,2026-08-09T10:00:00+00:00,60,0.14938,0.14938,0.18862,0.14938,21.89048065336725,0.0,21.739634935511223,-0.13333333333333336,2026-08-09T09:00:00+00:00,2026-08-09T09:00:00+00:00,1,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T11:12:33.368998+00:00
16733,combo_adaptive,TUT,TUTUSDTM,LONG,2026-08-09T09:00:00+00:00,2026-08-09T10:00:00+00:00,60,0.14938,0.14938,0.18862,0.14938,21.89048065336725,0.0,21.739634935511223,-0.13333333333333336,2026-08-09T09:00:00+00:00,2026-08-09T09:00:00+00:00,1,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T11:12:33.369388+00:00
16734,combo_adaptive,ZEC,ZECUSDTM,SHORT,2026-08-09T09:00:00+00:00,2026-08-09T10:00:00+00:00,60,524.84,521.1837857762,512.33,524.84,16.492808518014368,-0.0,15.395085925006747,-1.1109629582693663,2026-08-09T09:00:00+00:00,2026-08-09T09:00:00+00:00,1,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T11:12:33.710927+00:00
16735,combo_adaptive,TUT,TUTUSDTM,LONG,2026-08-09T09:00:00+00:00,2026-08-09T10:00:00+00:00,60,0.14938,0.14938,0.18862,0.14938,21.89048065336725,0.0,21.739634935511223,-0.13333333333333336,2026-08-09T09:00:00+00:00,2026-08-09T09:00:00+00:00,1,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T11:12:33.372765+00:00
16789,combo_adaptive,TUT,TUTUSDTM,LONG,2026-08-09T10:00:00+00:00,2026-08-09T10:15:00+00:00,60,0.17489,0.1539032,0.17489,0.1539032,0.0,-10.000000000000002,-0.1418439716312057,-10.133333333333335,2026-08-09T10:00:00+00:00,2026-08-09T10:15:00+00:00,0,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T12:13:07.182212+00:00
16790,combo_adaptive,TUT,TUTUSDTM,LONG,2026-08-09T10:00:00+00:00,2026-08-09T10:15:00+00:00,60,0.17489,0.1539032,0.17489,0.1539032,0.0,-10.000000000000002,-0.1418439716312057,-10.133333333333335,2026-08-09T10:00:00+00:00,2026-08-09T10:15:00+00:00,0,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T12:13:07.182465+00:00
16791,combo_adaptive,TUT,TUTUSDTM,LONG,2026-08-09T10:00:00+00:00,2026-08-09T10:15:00+00:00,60,0.17489,0.1539032,0.17489,0.1539032,0.0,-10.000000000000002,-0.1418439716312057,-10.133333333333335,2026-08-09T10:00:00+00:00,2026-08-09T10:15:00+00:00,0,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T12:13:07.182704+00:00
16792,combo_adaptive,TUT,TUTUSDTM,LONG,2026-08-09T10:00:00+00:00,2026-08-09T10:15:00+00:00,60,0.17489,0.1539032,0.17489,0.1539032,0.0,-10.000000000000002,-0.1418439716312057,-10.133333333333335,2026-08-09T10:00:00+00:00,2026-08-09T10:15:00+00:00,0,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T12:13:07.182917+00:00
16829,combo_adaptive,TAO,TAOUSDTM,LONG,2026-08-09T03:00:00+00:00,2026-08-09T11:15:00+00:00,60,206.81,202.4820850619,209.97,202.4820850619,7.301437401603068,-10.00000000000002,6.5228877317870015,-10.764562161531934,2026-08-09T04:00:00+00:00,2026-08-09T11:15:00+00:00,8,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T12:13:06.893351+00:00
16830,combo_adaptive,TAO,TAOUSDTM,LONG,2026-08-09T03:00:00+00:00,2026-08-09T11:15:00+00:00,60,206.81,202.4820850619,209.97,202.4820850619,7.301437401603068,-10.00000000000002,6.5228877317870015,-10.764562161531934,2026-08-09T04:00:00+00:00,2026-08-09T11:15:00+00:00,8,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T12:13:06.893810+00:00
16831,combo_adaptive,TAO,TAOUSDTM,LONG,2026-08-09T03:00:00+00:00,2026-08-09T11:15:00+00:00,60,206.81,202.4820850619,209.97,202.4820850619,7.301437401603068,-10.00000000000002,6.5228877317870015,-10.764562161531934,2026-08-09T04:00:00+00:00,2026-08-09T11:15:00+00:00,8,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T12:13:06.894222+00:00
16832,combo_adaptive,TAO,TAOUSDTM,LONG,2026-08-09T03:00:00+00:00,2026-08-09T11:15:00+00:00,60,206.81,202.4820850619,209.97,202.4820850619,7.301437401603068,-10.00000000000002,6.5228877317870015,-10.764562161531934,2026-08-09T04:00:00+00:00,2026-08-09T11:15:00+00:00,8,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T12:13:06.894613+00:00
16833,combo_adaptive,TAO,TAOUSDTM,LONG,2026-08-09T03:00:00+00:00,2026-08-09T11:15:00+00:00,60,206.81,202.4820850619,209.97,202.4820850619,7.301437401603068,-10.00000000000002,6.5228877317870015,-10.764562161531934,2026-08-09T04:00:00+00:00,2026-08-09T11:15:00+00:00,8,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T12:13:06.894974+00:00
16860,combo_adaptive,TAO,TAOUSDTM,LONG,2026-08-09T11:00:00+00:00,2026-08-09T11:15:00+00:00,60,206.53,201.9766496124,206.53,201.9766496124,0.0,-10.000000000000012,-0.7338141245201909,-10.72572495387112,2026-08-09T11:00:00+00:00,2026-08-09T11:15:00+00:00,0,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T13:13:15.560144+00:00
16861,combo_adaptive,TAO,TAOUSDTM,LONG,2026-08-09T11:00:00+00:00,2026-08-09T11:15:00+00:00,60,206.53,201.9766496124,206.53,201.9766496124,0.0,-10.000000000000012,-0.7338141245201909,-10.72572495387112,2026-08-09T11:00:00+00:00,2026-08-09T11:15:00+00:00,0,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T13:13:15.560437+00:00
16862,combo_adaptive,TAO,TAOUSDTM,LONG,2026-08-09T11:00:00+00:00,2026-08-09T11:15:00+00:00,60,206.53,201.9766496124,206.53,201.9766496124,0.0,-10.000000000000012,-0.7338141245201909,-10.72572495387112,2026-08-09T11:00:00+00:00,2026-08-09T11:15:00+00:00,0,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T13:13:15.561713+00:00
16863,combo_adaptive,TAO,TAOUSDTM,LONG,2026-08-09T11:00:00+00:00,2026-08-09T11:15:00+00:00,60,206.53,201.9766496124,206.53,201.9766496124,0.0,-10.000000000000012,-0.7338141245201909,-10.72572495387112,2026-08-09T11:00:00+00:00,2026-08-09T11:15:00+00:00,0,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T13:13:15.561940+00:00
16899,combo_adaptive,TUT,TUTUSDTM,LONG,2026-08-09T11:00:00+00:00,2026-08-09T12:45:00+00:00,60,0.17564,0.15456319999999998,0.18942,0.15456319999999998,6.537994382448957,-10.000000000000005,6.390586160279497,-10.133333333333338,2026-08-09T11:00:00+00:00,2026-08-09T12:45:00+00:00,1,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T13:13:15.845016+00:00
16900,combo_adaptive,TUT,TUTUSDTM,LONG,2026-08-09T11:00:00+00:00,2026-08-09T12:45:00+00:00,60,0.17564,0.15456319999999998,0.18942,0.15456319999999998,6.537994382448957,-10.000000000000005,6.390586160279497,-10.133333333333338,2026-08-09T11:00:00+00:00,2026-08-09T12:45:00+00:00,1,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T13:13:15.845361+00:00
16901,combo_adaptive,TUT,TUTUSDTM,LONG,2026-08-09T11:00:00+00:00,2026-08-09T12:45:00+00:00,60,0.17564,0.15456319999999998,0.18942,0.15456319999999998,6.537994382448957,-10.000000000000005,6.390586160279497,-10.133333333333338,2026-08-09T11:00:00+00:00,2026-08-09T12:45:00+00:00,1,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T13:13:15.846656+00:00
16902,combo_adaptive,TUT,TUTUSDTM,LONG,2026-08-09T11:00:00+00:00,2026-08-09T12:45:00+00:00,60,0.17564,0.15456319999999998,0.18942,0.15456319999999998,6.537994382448957,-10.000000000000005,6.390586160279497,-10.133333333333338,2026-08-09T11:00:00+00:00,2026-08-09T12:45:00+00:00,1,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T13:13:15.846949+00:00
16954,combo_adaptive,TUT,TUTUSDTM,LONG,2026-08-09T12:00:00+00:00,2026-08-09T12:45:00+00:00,60,0.16539,0.16539,0.16539,0.16539,0.0,0.0,-0.13333333333333336,-0.13333333333333336,2026-08-09T12:00:00+00:00,2026-08-09T12:00:00+00:00,0,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T14:12:10.602592+00:00
16955,combo_adaptive,TUT,TUTUSDTM,LONG,2026-08-09T12:00:00+00:00,2026-08-09T12:45:00+00:00,60,0.16539,0.17035170000000002,0.17035170000000002,0.16539,2.5000000000000067,0.0,2.3666666666666734,-0.13136288998357967,2026-08-09T12:45:00+00:00,2026-08-09T12:00:00+00:00,0,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T14:12:10.602903+00:00
16956,combo_adaptive,TUT,TUTUSDTM,LONG,2026-08-09T12:00:00+00:00,2026-08-09T12:45:00+00:00,60,0.16539,0.16539,0.16539,0.16539,0.0,0.0,-0.13333333333333336,-0.13333333333333336,2026-08-09T12:00:00+00:00,2026-08-09T12:00:00+00:00,0,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T14:12:10.603144+00:00
16957,combo_adaptive,TUT,TUTUSDTM,LONG,2026-08-09T12:00:00+00:00,2026-08-09T12:45:00+00:00,60,0.16539,0.16539,0.16539,0.16539,0.0,0.0,-0.13333333333333336,-0.13333333333333336,2026-08-09T12:00:00+00:00,2026-08-09T12:00:00+00:00,0,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T14:12:10.603369+00:00
17011,combo_adaptive,TUT,TUTUSDTM,LONG,2026-08-09T13:00:00+00:00,2026-08-09T14:30:00+00:00,60,0.16298,0.16298,0.1715,0.14731,4.356362743894956,-8.012230539534512,4.219544320366507,-8.139154088436218,2026-08-09T13:00:00+00:00,2026-08-09T13:00:00+00:00,1,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T15:12:21.329338+00:00
17012,combo_adaptive,TUT,TUTUSDTM,LONG,2026-08-09T13:00:00+00:00,2026-08-09T14:30:00+00:00,60,0.16298,0.1678694,0.1715,0.14731,4.356362743894956,-8.012230539534512,4.221566267512247,-8.137278370964763,2026-08-09T13:00:00+00:00,2026-08-09T13:00:00+00:00,1,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T15:12:21.329946+00:00
17013,combo_adaptive,TUT,TUTUSDTM,LONG,2026-08-09T13:00:00+00:00,2026-08-09T14:30:00+00:00,60,0.16298,0.16298,0.1715,0.14731,4.356362743894956,-8.012230539534512,4.219544320366507,-8.139154088436218,2026-08-09T13:00:00+00:00,2026-08-09T13:00:00+00:00,1,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T15:12:21.330288+00:00
17014,combo_adaptive,TUT,TUTUSDTM,LONG,2026-08-09T13:00:00+00:00,2026-08-09T14:30:00+00:00,60,0.16298,0.16298,0.1715,0.14731,4.356362743894956,-8.012230539534512,4.219544320366507,-8.139154088436218,2026-08-09T13:00:00+00:00,2026-08-09T13:00:00+00:00,1,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T15:12:21.341775+00:00
17015,combo_adaptive,TUT,TUTUSDTM,LONG,2026-08-09T13:00:00+00:00,2026-08-09T14:30:00+00:00,60,0.16298,0.16298,0.1715,0.14731,4.356362743894956,-8.012230539534512,4.219544320366507,-8.139154088436218,2026-08-09T13:00:00+00:00,2026-08-09T13:00:00+00:00,1,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T15:12:21.342286+00:00
17070,combo_adaptive,TUT,TUTUSDTM,LONG,2026-08-09T14:00:00+00:00,2026-08-09T14:30:00+00:00,60,0.1545,0.1545,0.1545,0.1545,0.0,0.0,-0.13333333333333336,-0.13333333333333336,2026-08-09T14:00:00+00:00,2026-08-09T14:00:00+00:00,0,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T16:12:24.161112+00:00
17071,combo_adaptive,TUT,TUTUSDTM,LONG,2026-08-09T14:00:00+00:00,2026-08-09T14:30:00+00:00,60,0.1545,0.17420999999999998,0.17420999999999998,0.1545,10.631067961165037,0.0,10.497734627831704,-0.12533844422135015,2026-08-09T14:30:00+00:00,2026-08-09T14:00:00+00:00,0,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T16:12:24.161458+00:00
17072,combo_adaptive,TUT,TUTUSDTM,LONG,2026-08-09T14:00:00+00:00,2026-08-09T14:30:00+00:00,60,0.1545,0.1545,0.1545,0.1545,0.0,0.0,-0.13333333333333336,-0.13333333333333336,2026-08-09T14:00:00+00:00,2026-08-09T14:00:00+00:00,0,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T16:12:24.170293+00:00
17073,combo_adaptive,TUT,TUTUSDTM,LONG,2026-08-09T14:00:00+00:00,2026-08-09T14:30:00+00:00,60,0.1545,0.1545,0.1545,0.1545,0.0,0.0,-0.13333333333333336,-0.13333333333333336,2026-08-09T14:00:00+00:00,2026-08-09T14:00:00+00:00,0,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T16:12:24.179125+00:00
17074,combo_adaptive,TUT,TUTUSDTM,LONG,2026-08-09T14:00:00+00:00,2026-08-09T14:30:00+00:00,60,0.1545,0.1545,0.1545,0.1545,0.0,0.0,-0.13333333333333336,-0.13333333333333336,2026-08-09T14:00:00+00:00,2026-08-09T14:00:00+00:00,0,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T16:12:24.179535+00:00
17146,combo_adaptive,ZEC,ZECUSDTM,LONG,2026-08-09T12:00:00+00:00,2026-08-09T16:15:00+00:00,60,523.52,515.5639199743999,526.66,515.5639199743999,3.946667190245093,-10.000000000000055,2.882604448468818,-11.052819978311963,2026-08-09T13:00:00+00:00,2026-08-09T16:15:00+00:00,4,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T17:12:43.802370+00:00
17147,combo_adaptive,ZEC,ZECUSDTM,LONG,2026-08-09T12:00:00+00:00,2026-08-09T16:15:00+00:00,60,523.52,515.5639199743999,526.66,515.5639199743999,3.946667190245093,-10.000000000000055,2.882604448468818,-11.052819978311963,2026-08-09T13:00:00+00:00,2026-08-09T16:15:00+00:00,4,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T17:12:43.805935+00:00
17148,combo_adaptive,ZEC,ZECUSDTM,LONG,2026-08-09T12:00:00+00:00,2026-08-09T16:15:00+00:00,60,523.52,515.5639199743999,526.66,515.5639199743999,3.946667190245093,-10.000000000000055,2.882604448468818,-11.052819978311963,2026-08-09T13:00:00+00:00,2026-08-09T16:15:00+00:00,4,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T17:12:43.806321+00:00
17149,combo_adaptive,ZEC,ZECUSDTM,LONG,2026-08-09T12:00:00+00:00,2026-08-09T16:15:00+00:00,60,523.52,515.5639199743999,526.66,515.5639199743999,3.946667190245093,-10.000000000000055,2.882604448468818,-11.052819978311963,2026-08-09T13:00:00+00:00,2026-08-09T16:15:00+00:00,4,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T17:12:43.810708+00:00
17150,combo_adaptive,ZEC,ZECUSDTM,LONG,2026-08-09T13:00:00+00:00,2026-08-09T16:15:00+00:00,60,523.51,515.4693942046999,526.66,515.4693942046999,3.9176152645628473,-10.000000000000068,2.864662553052642,-11.041732453156289,2026-08-09T13:00:00+00:00,2026-08-09T16:15:00+00:00,3,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T17:12:43.811133+00:00
17160,combo_adaptive,BEAT,BEATUSDTM,LONG,2026-08-09T04:00:00+00:00,2026-08-09T16:30:00+00:00,60,2.91204,3.5810501476536003,3.5810501476536003,2.72436,20.000000000000004,-5.610677226892445,19.860711709191822,-5.731587995795746,2026-08-09T16:30:00+00:00,2026-08-09T04:00:00+00:00,12,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T17:12:42.745163+00:00
17161,combo_adaptive,BEAT,BEATUSDTM,LONG,2026-08-09T04:00:00+00:00,2026-08-09T16:30:00+00:00,60,2.91204,3.5810501476536003,3.5810501476536003,2.72436,20.000000000000004,-5.610677226892445,19.860711709191822,-5.731587995795746,2026-08-09T16:30:00+00:00,2026-08-09T04:00:00+00:00,12,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T17:12:42.748891+00:00
17162,combo_adaptive,BEAT,BEATUSDTM,LONG,2026-08-09T04:00:00+00:00,2026-08-09T16:30:00+00:00,60,2.91204,3.5810501476536003,3.5810501476536003,2.72436,20.000000000000004,-5.610677226892445,19.860711709191822,-5.731587995795746,2026-08-09T16:30:00+00:00,2026-08-09T04:00:00+00:00,12,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T17:12:42.749404+00:00
17163,combo_adaptive,BEAT,BEATUSDTM,LONG,2026-08-09T04:00:00+00:00,2026-08-09T16:30:00+00:00,60,2.91204,3.5810501476536003,3.5810501476536003,2.72436,20.000000000000004,-5.610677226892445,19.860711709191822,-5.731587995795746,2026-08-09T16:30:00+00:00,2026-08-09T04:00:00+00:00,12,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T17:12:42.752920+00:00
17257,combo_adaptive,PEPE,PEPEUSDTM,LONG,2026-08-08T15:00:00+00:00,2026-08-08T23:00:00+00:00,60,2.8883e-06,2.84670848e-06,2.8947e-06,2.84670848e-06,1.5387752118701257,-9.999999999999975,0.41836613523776545,-11.111111111111086,2026-08-08T16:00:00+00:00,2026-08-08T23:00:00+00:00,8,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T19:13:12.129100+00:00
17258,combo_adaptive,PEPE,PEPEUSDTM,LONG,2026-08-08T15:00:00+00:00,2026-08-08T23:00:00+00:00,60,2.8883e-06,2.84670848e-06,2.8947e-06,2.84670848e-06,1.5387752118701257,-9.999999999999975,0.41836613523776545,-11.111111111111086,2026-08-08T16:00:00+00:00,2026-08-08T23:00:00+00:00,8,HISTORICAL_OHLC_1H_CONSERVATIVE_PARTIAL_CANDLES,HISTORICAL_OHLC_1H_CONSERVATIVE_V1,2026-08-09T19:13:12.131341+00:00
